459.jpg,77.15292468,212.6038684,0.05139039,0.653853659,0.393550623,671,0.01361538,0.002045229,head,88,,,,
459.jpg,367.7121299,281.6006886,0.152627628,0.877442657,-0.261272096,1779,0.003994097,0.001082145,arm,87,,,,
460.jpg,127.9774052,242.8596418,0.028840841,0.368229575,-0.352825268,491,0.018950437,0.024677218,head,85,,,,
460.jpg,632.4924835,214.9699339,0.009987988,0.6509464,0.373224332,355,0.056223692,0.029464823,leg,83,,,,
462.jpg,411.384879,184.2036839,0.028042042,0.88190398,-0.027791229,723,0.000856714,0.011886914,torso,88,,,,
463.jpg,360.2550531,196.8380952,0.087657658,0.636865175,-0.798049844,1427,0.000376841,0.007159986,torso,83,,,,
464.jpg,125.9603913,222.0272611,0.018726727,0.795511239,0.42046733,513,0.012828736,0.032713278,head,85.5,,,,
464.jpg,301.332103,208.8391452,0.030915916,0.894997694,-0.328514655,949,0.019038368,0.004176785,arm,84,,,,
465.jpg,145.3450349,218.4606877,0.024978979,0.341151556,-1.171279053,789,0.02188026,0.02488579,head,78.5,,,,
465.jpg,517.5037079,162.4817456,0.010528529,0.933438982,-0.052714224,341,0.072732459,0.05248146,leg,79.5,,,,
465.jpg,524.2541507,222.9596424,0.011756757,0.936496868,-0.022504576,351,0.055427842,0.060536398,leg,79.5,,,,
466.jpg,223.5904713,242.6886998,0.133750751,0.73529638,0.066067742,1533,0.005455893,0.001639013,head,86.5,,,,
466.jpg,497.6458818,237.6411121,0.025813814,0.876652431,-0.937229162,817,0.013727315,0.001046999,noise,84.5,,,,
467.jpg,308.7920685,214.295194,0.297366366,0.559898948,-0.168138988,2865,0.001969239,0.000464539,head,99,,,,
468.jpg,317.4912338,260.8444805,0.018498498,0.837121591,-0.402661319,575,0.000974026,0.017045455,arm,89,,,,
469.jpg,162.3814626,242.772619,0.052972973,0.366195511,0.155747232,665,0.005102041,0.007086168,head,93,,,,
469.jpg,285.2777056,233.7388157,0.016177177,0.576277405,0.835594536,435,0.025617227,0.026731019,noise,93.2,,,,
470.jpg,234.1384727,265.3618173,0.062132132,0.458842621,-0.625800647,927,0.002271629,0.011696472,head,91.5,,,,
470.jpg,624.445249,406.8957965,0.017003003,0.485369351,1.430829377,567,0.041504769,0.024019781,noise,89.5,,,,
471.jpg,231.8779938,329.3939412,0.050654655,0.784891277,-0.989632052,1095,0.01262746,0.010018971,head,91,,,,
471.jpg,602.0285454,292.2325885,0.098783784,0.880890862,-1.370844141,2457,0.000212798,0.001641587,noise,91.75,,,,
472.jpg,168.047384,315.828835,0.148426426,0.426800154,-1.101070489,1095,0.002508801,0.000708129,head,95,,,,
472.jpg,501.4206559,332.699375,0.04660961,0.70116693,-0.167338182,901,0.004316732,0.010824045,noise,95.2,,,,
473.jpg,117.8361718,202.7332246,0.138063063,0.515093534,0.346732293,1059,0.00069603,0.000543774,head,92.3,,,,
473.jpg,582.9169192,353.6908768,0.028735736,0.360667196,1.266732304,719,0.017452189,0.00303062,noise,88,,,,
474.jpg,157.849774,182.8751819,0.117600601,0.895471638,-0.155371619,1425,0.003651592,0.004647481,head,90,,,,
474.jpg,556.2664176,149.3520621,0.020897898,0.84054725,1.245741062,567,0.010202615,0.004167265,noise,88.5,,,,
474.jpg,628.4638685,158.6195327,0.022108108,0.742602989,1.412778171,569,0.000271665,0.0066558,noise,88,,,,
475.jpg,120.4315,203.5007633,0.06884985,0.666728615,-0.075339081,927,0.007240372,0.007589305,head,90,,,,
475.jpg,601.431941,276.1248157,0.012222222,0.273112039,1.377938077,343,0.021867322,0.003194103,noise,88.75,,,,
476.jpg,422.7133474,380.2911141,0.024231231,0.852422092,-0.195443292,685,0.026893047,0.00570083,torso,90,,,,
477.jpg,265.3263114,152.9252232,0.021525526,0.683487616,0.951528024,643,0.024832589,0.025669643,torso,88.5,,,,
477.jpg,291.1660797,305.791994,0.044336336,0.389935395,-1.126397262,761,0.013072338,0.005689515,torso,88,,,,
477.jpg,394.7564617,111.5725466,0.029162162,0.685172546,-0.646138817,929,0.017094017,0.000720832,noise,87,,,,
478.jpg,288.6534106,265.8318409,0.022804805,0.775200091,-1.348207534,919,0.015011851,0.033315776,arm,85.5,,,,
478.jpg,397.5637702,41.81853096,0.018765766,0.790371246,-0.458741697,647,0.01456233,0.017762842,noise,85,,,,
479.jpg,378.2941621,417.2159202,0.039762763,0.895350023,-0.25927382,1187,0.016917151,0.016464013,torso,87,,,,
479.jpg,332.0044768,262.5510166,0.016099099,0.741651476,0.432141354,605,0.012684201,0.025554934,torso,87.75,,,,
480.jpg,326.4124304,98.63276433,0.079867868,0.574386021,-0.37443345,1407,0.004850353,0.006617536,torso,90.25,,,,
481.jpg,370.4038037,95.86032712,0.078948949,0.813707661,-0.535355631,2295,0.007569418,0.001749715,torso,88,,,,
482.jpg,456.3716485,394.9259115,0.084672673,0.458180281,0.191281311,2389,0.004752447,0.000638388,torso,84,,,,
483.jpg,281.7071295,305.582013,0.012888889,0.600253416,0.324496875,315,0.025396086,0.02306617,head,88,,,,
483.jpg,461.6181863,94.28344896,0.01212012,0.735783572,-0.545642313,697,0.038899901,0.062438057,noise,86,,,,
484.jpg,103.887204,341.1878041,0.037033033,0.854949019,1.371112207,1067,0.017758677,0.014677262,arm,91,,,,
484.jpg,82.93032787,34.97628806,0.010258258,0.419873999,-0.109905927,519,0.036592506,0.045081967,torso,92,,,,
484.jpg,166.5825941,72.7725523,0.017942943,0.542545287,-0.644972351,493,0.007364017,0.012887029,leg,90.5,,,,
485.jpg,323.4954252,200.001136,0.097807808,0.730328176,0.023426731,2143,0.007798588,0.005710777,leg,89.5,,,,
485.jpg,365.1742564,335.5883127,0.011408408,0.525875852,0.177214131,485,0.050013161,0.01763622,torso,87,,,,
486.jpg,132.481384,19.53558742,0.022825826,0.969199097,-0.00649942,681,0.007367452,0.011708986,leg,90,,,,
486.jpg,118.1953015,199.3096424,0.040393393,0.35628284,0.48592239,1117,0.011523307,0.018660323,head,90.5,,,,
486.jpg,316.727993,141.5063783,0.037900901,0.908600273,0.302950816,837,0.012598051,0.006655574,leg,89.75,,,,
486.jpg,263.6450506,302.7172757,0.017504505,0.25878569,0.213848651,649,0.042374335,0.034825871,torso,86.5,,,,
486.jpg,138.574137,382.2815239,0.01678979,0.650364027,0.551898595,417,0.034340905,0.012341263,noise,89,,,,
487.jpg,289.8623737,61.72732312,0.092102102,0.868721205,0.289915245,1615,0.006358005,0.004858168,torso,91,,,,
487.jpg,602.0506259,23.63641384,0.016312312,0.850015265,-0.099907015,389,0.0384757,0.025036819,leg,89,,,,
487.jpg,532.701107,97.1619732,0.015462462,0.91800964,0.047421011,627,0.028743445,0.012818023,leg,88,,,,
487.jpg,440.7709525,269.3244699,0.017843844,0.977002927,-0.049928683,635,0.037697745,0.00336587,arm,89,,,,
487.jpg,427.5183779,452.1941329,0.017402402,0.924652212,-0.010098069,677,0.017083693,0.03986195,arm,91,,,,
487.jpg,618.6965382,307.3147557,0.012231231,0.711308623,-0.226680617,487,0.05745151,0.033390621,leg,87,,,,
487.jpg,595.3741839,401.4359358,0.022078078,0.791445479,-0.023309221,471,0.01468988,0.028155604,leg,87.75,,,,
488.jpg,197.7747985,69.65651949,0.063726727,0.562724282,-0.108390451,1207,0.003251496,0.00706847,torso,87.5,,,,
488.jpg,343.4235497,91.94911504,0.012216216,0.795761764,-0.771696245,415,0.053588987,0.029252704,noise,87,,,,
488.jpg,582.4011757,38.33921195,0.018900901,0.925005633,-0.074489581,607,0.005084207,0.005719733,leg,88,,,,
488.jpg,633.9161569,134.5888809,0.016690691,0.507995003,1.28729914,17,0.031126304,0.003778338,leg,88,,,,
488.jpg,487.8799161,186.6469149,0.03436036,0.77514807,-0.291617702,1305,0.013808775,0.016343297,arm,87,,,,
488.jpg,604.5491968,281.1246653,0.017945946,0.79895032,-0.036676965,543,0.029618474,0.009705489,leg,86.5,,,,
488.jpg,612.0072115,380.9911243,0.01624024,0.745322321,0.164477354,541,0.046042899,0.029585799,leg,86.5,,,,
488.jpg,411.6239199,417.4976434,0.015291291,0.978208828,-0.049872591,549,0.041830322,0.039080911,arm,88.5,,,,
489.jpg,338.6595614,263.4345239,0.146375375,0.587159512,-0.164016236,3215,0.004759658,0.004964815,torso,86,,,,
490.jpg,224.7163166,166.7366581,0.13139039,0.762857351,-0.16253171,2405,0.001097068,0.002651247,torso,90,,,,
490.jpg,196.8548567,278.0839226,0.016138138,0.9283323,-0.26342886,515,0.01637514,0.034052847,arm,89.5,,,,
490.jpg,564.2634959,238.0452539,0.029927928,0.887261581,0.025888755,827,0.002307847,0.012542645,leg,89.25,,,,
491.jpg,430.8782572,252.2930326,0.064306306,0.882921219,0.028910213,1315,0.003829271,0.003782572,arm,85,,,,
491.jpg,143.651623,305.8351367,0.042186186,0.296609964,0.455877586,761,0.01231492,0.008613326,torso,85.25,,,,
492.jpg,287.9154052,268.580402,0.194816817,0.889259093,-0.405438001,3493,0.002173444,0.001911397,torso,87.5,,,,
492.jpg,523.922695,27.56919959,0.02963964,0.951937794,-0.006808937,747,0.017122594,0.001722391,arm,88,,,,
492.jpg,287.9154052,268.580402,0.194816817,0.889259093,-0.405438001,3493,0.002173444,0.001911397,arm,88.5,,,,
492.jpg,612.3923368,293.1377837,0.042870871,0.391290862,1.452001973,737,0.008055478,0.001260857,leg,88.5,,,,
493.jpg,150.17342,237.1168451,0.023567568,0.421293734,-0.799322647,507,0.022171254,0.029434251,head,87,,,,
493.jpg,403.3179893,258.1005346,0.043252252,0.20944698,0.105381864,983,0.005970978,0.007012428,arm,87.25,,,,
493.jpg,437.5447781,433.0924794,0.0113003,0.733468816,-1.207691953,369,0.047036939,0.058729737,head,88,,,,
493.jpg,582.1824834,380.719146,0.039807808,0.313943879,-1.223646273,947,0.013352444,0.012220881,arm,88,,,,
494.jpg,299.5776938,201.8181723,0.028621622,0.837957088,-0.688763092,765,0.011331445,0.005141118,torso,85,,,,
495.jpg,272.3146438,209.1723632,0.049114114,0.771563263,0.25330233,1433,0.005564048,0.001100581,torso,86,,,,
936.jpg,57.87979015,264.7192892,0.144816817,0.929503027,1.490870308,1815,0.004375415,0.003214167,noise,70.5,,,,
936.jpg,223.7964623,87.10249576,0.049573574,0.745811775,1.545040981,871,0.004543252,0.013932639,noise,67,,,,
936.jpg,537.4111819,272.0374054,0.324903904,0.692337996,-1.282632932,2527,0.001109129,0.00020334,tire,69,,,,
937.jpg,66.21962952,257.3824131,0.167303303,0.909061715,1.466678931,1983,0.000520534,0.004487364,noise,70.5,,,,
937.jpg,235.6715149,87.68142631,0.051204204,0.727781593,1.555763328,865,0.009149024,0.014544601,noise,67,,,,
937.jpg,546.5365575,271.535542,0.30754955,0.72173627,-1.280170753,2323,0.000761615,0.0010936,tire,69,,,,
938.jpg,83.60268284,249.1890298,0.163423423,0.913927168,1.405155283,2585,0.001617053,0.001892687,noise,70.5,,,,
938.jpg,250.8322883,84.22211666,0.047414414,0.725185686,1.559171158,767,0.015580467,0.002913421,noise,67,,,,
938.jpg,555.3731308,271.6698173,0.282762763,0.747654705,-1.31279825,2743,0.002644435,0.002017842,tire,69,,,,
939.jpg,374.2872911,272.7095107,0.557741742,0.655040801,-0.076223116,4649,0.00109838,0.000883012,noise,70,,,,
939.jpg,245.0684419,66.08614375,0.039357357,0.495322827,-1.521726811,583,0.016099496,0.017854418,noise,67,,,,
940.jpg,371.3706835,272.9117389,0.555171171,0.658642519,-0.065159575,4701,0.000486823,0.000800554,noise,70,,,,
940.jpg,247.8972235,65.26576162,0.039153153,0.472243744,-1.517876411,571,0.009127167,0.003298052,noise,67,,,,
941.jpg,89.43480457,280.7585013,0.202141141,0.852467219,1.305429445,2303,0.000118848,0.003639713,noise,71.5,,,,
941.jpg,250.477369,60.35038618,0.036159159,0.399238781,-1.476198906,557,0.020762395,0.00797276,noise,67,,,,
941.jpg,532.4685679,269.333319,0.348861862,0.674945546,-1.238268734,2845,0.002134784,0.00068864,tire,68.5,,,,
942.jpg,369.6795015,274.6658216,0.562627628,0.664768539,-0.072079855,4411,0.000282885,0.000934056,noise,70,,,,
942.jpg,249.3087255,48.03098889,0.028393393,0.092467319,-1.102352986,463,0.008038075,0.011316764,noise,67,,,,
943.jpg,101.9283558,283.2060438,0.213852853,0.843474889,1.261788802,2577,0.000210636,0.001109348,noise,70,,,,
943.jpg,258.3098502,40.40289414,0.023657658,0.223510271,-0.074046899,479,0.024752475,0.00901244,noise,67,,,,
943.jpg,538.464543,269.1042683,0.330603604,0.691282352,-1.272876854,3133,0.000763005,0.000381503,tire,69,,,,
944.jpg,371.3285026,276.7775379,0.539795796,0.659398709,-0.078506638,5993,0.000834483,0.000244782,noise,70,,,,
944.jpg,252.4983418,32.21836272,0.017204204,0.386002122,-0.030625242,461,0.041892128,0.013789492,noise,67,,,,
945.jpg,372.0492649,276.5360343,0.541900901,0.659731139,-0.085930131,5675,0.00130782,0.001097239,noise,70,,,,
945.jpg,250.401631,28.74719674,0.01472973,0.448604351,-0.016989034,419,0.009378186,0.036901121,noise,67,,,,
946.jpg,366.2226026,274.830858,0.564924925,0.650442723,-0.066845853,5223,0.000494365,0.000675101,noise,70,,,,
946.jpg,250.6461074,25.26957084,0.013924925,0.656934259,-0.028877358,335,0.018977787,0.023506578,noise,67,,,,
947.jpg,371.0226621,275.4116348,0.547804805,0.646802903,-0.085564408,5379,0.000778428,0.001255352,noise,68,,,,
947.jpg,251.8239232,20.43830035,0.010318318,0.708759934,-0.014044945,419,0.003783469,0.062863795,noise,65,,,,
948.jpg,377.6545159,277.4564522,0.527327327,0.652285244,-0.106344718,5423,0.001224374,0.001190205,noise,69,,,,
949.jpg,379.9399805,279.2299385,0.514147147,0.65592596,-0.101490094,5453,0.000934519,0.00140762,noise,69,,,,
950.jpg,378.7610123,277.332382,0.523981982,0.650597166,-0.119840383,5455,0.000618961,0.000194858,noise,68,,,,
951.jpg,263.688622,419.3421331,0.022750751,0.574736118,1.086695909,739,0.003035903,0.019799366,noise,71,,,,
951.jpg,476.0038729,448.0058761,0.022486486,0.949811649,-0.081483319,751,0.01696047,0.030048077,noise,71.5,,,,
952.jpg,260.4855659,419.1554911,0.019660661,0.611136111,1.268097222,775,0.026577058,0.002749351,noise,71,,,,
952.jpg,467.6592097,445.7706991,0.0246997,0.936006004,-0.09539607,795,0.015440729,0.009969605,noise,71.5,,,,
953.jpg,257.7397125,417.5536922,0.021309309,0.628549119,1.232644941,763,0.024379932,0.001832018,noise,71,,,,
953.jpg,462.9141631,444.7656884,0.025888889,0.931448027,-0.097339545,901,0.009511658,0.018559332,noise,71.5,,,,
954.jpg,209.4436041,174.7199654,0.013897898,0.849237409,-1.439827431,399,0.019230769,0.004969749,noise,76,,,,
954.jpg,382.3693504,287.7824176,0.200855856,0.763685237,1.534366031,2051,0.001898781,0.000358825,car engine,77.5,,,,
955.jpg,226.5726405,211.3313892,0.011327327,0.849588239,-1.426946153,357,0.04718982,0.063096501,noise,76,,,,
955.jpg,396.2394847,311.1317268,0.161996997,0.751762984,1.504403255,2111,0.004486051,0.001872277,car engine,77.5,,,,
956.jpg,226.9950166,212.1674972,0.010846847,0.852273954,-1.419899413,331,0.033222591,0.035160576,noise,76,,,,
956.jpg,395.9928967,313.3594615,0.157267267,0.749964105,1.507635984,1957,0.004277258,0.004659156,car engine,77.5,,,,
957.jpg,239.0038511,231.9496791,0.011696697,0.856463214,-1.444871159,385,0.037740693,0.02156611,noise,77,,,,
957.jpg,418.7601301,326.7194424,0.161561562,0.686429548,1.373355139,2229,0.001914498,0.000260223,car engine,78.5,,,,
958.jpg,265.5490498,280.5911659,0.011693694,0.841776333,-1.38856179,375,0.021828454,0.042372881,noise,76,,,,
958.jpg,441.8704798,348.1950281,0.122489489,0.65314186,1.348049346,1797,0.006202653,0.005442644,car engine,77.5,,,,
959.jpg,271.8262346,312.0402404,0.011492492,0.833681627,-1.379400271,381,0.066370525,0.058270186,noise,76,,,,
959.jpg,448.8861196,356.0956751,0.100126126,0.664492231,1.277645588,1571,0.006928199,0.007528043,car engine,77.5,,,,
960.jpg,449.5202674,407.1453202,0.042672673,0.704160688,0.834052985,735,0.014285714,0.006966925,car engine,78,,,,
961.jpg,445.6029953,449.1097471,0.012231231,0.868139728,0.240215186,449,0.007365578,0.007856617,car engine,77,,,,
963.jpg,325.7527298,267.887128,0.048129129,0.904581931,-1.494844385,1171,0.00212142,0.00318213,car engine,78,,,,
964.jpg,321.609375,232.5568182,0.016912913,0.785893279,1.396990595,483,0.03178267,0.017400568,car engine,80,,,,
965.jpg,329.1720832,345.6470821,0.068285285,0.872928425,-1.556785958,1213,0.010026826,0.011082282,car engine,78,,,,
966.jpg,326.0071591,317.8829913,0.065855856,0.894758665,1.473915574,1559,0.009256726,0.002690378,car engine,78,,,,
967.jpg,324.6219265,255.910809,0.062288288,0.90425095,1.469276053,1653,0.001446341,0.004097965,car engine,78,,,,
968.jpg,341.6323343,257.0902732,0.049798799,0.979620355,1.324818654,1593,0.000603027,0.012241452,car engine,78,,,,
968.jpg,262.9306818,375.4516234,0.018498498,0.896679643,-1.564034035,715,0.036363636,0.008603896,noise,77,,,,
969.jpg,307.4611947,128.0633312,0.02754955,0.794442924,1.282148284,767,0.014933508,0.020056682,car engine,80,,,,
969.jpg,246.6131586,351.0666121,0.011,0.933026304,-1.516165865,647,0.01010101,0.004095004,noise,79,,,,
969.jpg,382.9371237,428.3600892,0.013468468,0.731504757,0.985861812,465,0.01025641,0.032998885,car engine,80,,,,
970.jpg,292.5945763,113.3512994,0.026576577,0.739557416,1.273796239,697,0.005310734,0.003163842,car engine,82,,,,
970.jpg,230.5733296,334.0138619,0.010831832,0.890069828,-1.501814742,595,0.046021625,0.047685057,noise,79,,,,
970.jpg,369.4787555,420.7046668,0.012933934,0.753717779,0.960575977,569,0.018110053,0.035755746,car engine,80,,,,
971.jpg,290.1871926,87.20613163,0.0286997,0.779048469,1.340834329,713,0.00606885,0.008684734,car engine,80,,,,
971.jpg,229.1910078,305.014484,0.009951952,0.933342768,-1.497623446,457,0.057030779,0.067290284,noise,79,,,,
971.jpg,373.449195,392.0229612,0.011378378,0.689336589,0.58407694,467,0.057007126,0.023752969,car engine,80,,,,
972.jpg,339.777963,33.93648148,0.016216216,0.180376423,-1.277748894,485,0.001481481,0.00537037,car engine,80,,,,
972.jpg,435.5331453,320.7889986,0.010645646,0.372645575,0.270426207,411,0.017207334,0.056699577,car engine,78,,,,
973.jpg,381.5815058,168.4528937,0.075861862,0.662680624,1.196355976,2461,0.002375109,0.001820917,car engine,79,,,,
974.jpg,350.9928844,189.2852396,0.102132132,0.721722417,1.298740234,2621,0.000411644,0.003763599,car engine,79,,,,
975.jpg,351.9062716,185.899284,0.069621622,0.967537648,1.267527627,2233,0.003019324,0.003278123,car engine,82,,,,
975.jpg,257.9495949,266.2247711,0.028537538,0.882490603,-1.524532499,875,0.024729033,0.012522361,noise,79,,,,
976.jpg,332.6279732,217.4900479,0.072720721,0.979378376,1.279240399,1881,0.005327056,0.005285761,car engine,81,,,,
976.jpg,245.3061856,345.7877577,0.023303303,0.897823135,-1.559307771,643,0.030541237,0.018427835,noise,79,,,,
977.jpg,326.8974106,154.7229806,0.042678679,0.811627728,1.264951579,1043,0.011820996,0.001970166,car engine,82,,,,
977.jpg,274.8127155,399.117259,0.020027027,0.818182399,-1.557961088,731,0.006597691,0.004948268,noise,79,,,,
978.jpg,396.2418027,358.3159373,0.045975976,0.808615727,1.140104635,849,0.015937296,0.014696277,car engine,83,,,,
979.jpg,226.1718736,86.18990801,0.03296997,0.629605145,-1.135528762,849,0.01621277,0.015757355,noise,71,,,,
980.jpg,243.6562283,31.92623521,0.017261261,0.473522606,-0.233069758,507,0.035490605,0.020180932,noise,71,,,,
984.jpg,303.336795,104.5526867,0.03151952,0.667642758,-1.276656271,73,0.01714939,0.022198933,noise,71,,,,
985.jpg,318.2977541,196.9282855,0.027009009,0.790762889,-1.348881668,985,0.019568601,0.004002668,noise,71,,,,
986.jpg,406.4013663,65.52876318,0.025057057,0.823407053,-1.34906014,627,0.023969319,0.002396932,noise,71.75,,,,
987.jpg,391.092495,94.65826064,0.034771772,0.925566482,-1.337754523,769,0.012609034,0.017272649,noise,71.75,,,,
988.jpg,380.8437558,107.6474706,0.032174174,0.934993916,-1.330536419,727,0.005786821,0.008960239,noise,71.9,,,,
989.jpg,346.58588,72.85094175,0.024075075,0.914722948,-1.315110476,677,0.02095547,0.011475614,noise,72,,,,
990.jpg,355.9137587,78.50922233,0.024096096,0.93655005,-1.315142553,693,0.000872383,0.029037886,noise,72,,,,
